2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_breakout_b48_l96,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,199,32.16,,0.9248,,,,-0.24972,10000,14.07,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/659/-2.579155469662958/0.7527746126468412|validation/239/-1.7352310894578162/0.6323011976406051|holdout/199/-0.24971592228133999/0.9248240575165357; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_breakout_b12_l288,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,71,36.62,,1.3366,,,,0.54522,10000,5.02,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/206/0.2414977808496129/1.062516370567994|validation/62/0.3586512919715779/1.1945326135816798|holdout/71/0.5452182329730897/1.3365771777591877; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_breakout_b24_l288,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,71,36.62,,1.3556,,,,0.57509,10000,5.02,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/213/0.36039391668647724/1.0898503551925263|validation/68/0.07440253780750875/1.0292577786942942|holdout/71/0.5750892874301423/1.3555833160896726; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_breakout_b48_l288,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,73,36.99,,1.2604,,,,0.44183,10000,5.16,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/219/-0.062268853105052424/0.9986634250974064|validation/66/0.16786490237057547/1.0796184949541423|holdout/73/0.4418308129437201/1.2604233919001075; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_reversion_b12_l96,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,189,53.97,,0.3772,,,,-2.48604,10000,13.37,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/617/-6.125090207543478/0.4139959970676677|validation/217/-1.7465883575328427/0.5641703130016976|holdout/189/-2.486036818297758/0.3771734312739087; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_reversion_b24_l96,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,199,56.78,,0.3881,,,,-2.48880,10000,14.07,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/647/-6.5488806217277205/0.39218899521320033|validation/237/-1.6833355799078495/0.5916491925339602|holdout/199/-2.488804261170504/0.38813225083387964; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_reversion_b48_l96,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,199,56.28,,0.3817,,,,-2.53627,10000,14.07,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/659/-6.6505223241480245/0.3882891495707527|validation/239/-1.6099751362516004/0.6146855354247754|holdout/199/-2.536272259098395/0.3816641246733694; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_reversion_b12_l288,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,71,53.52,,0.4131,,,,-1.53918,10000,5.02,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/206/-3.129458200432071/0.47340647582774675|validation/62/-1.2258591853387208/0.5137297085105259|holdout/71/-1.5391788960133639/0.4131048020908498; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_reversion_b24_l288,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,71,54.93,,0.4108,,,,-1.56905,10000,5.02,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/213/-3.3461827151698875/0.44561895111527394|validation/68/-1.0255679458482148/0.6124966792323385|holdout/71/-1.5690512689601432/0.41083960605980546; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_reversion_b48_l288,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,73,53.42,,0.4469,,,,-1.46387,10000,5.16,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/219/-3.0075133692213254/0.49755424250932095|validation/66/-1.0910847881253158/0.5659462759732747|holdout/73/-1.4638724948038297/0.44690466400878226; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,BTC/USDT,binance,perpetual_future,5m,volume_profile_breakout_b12_l96,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,346,25.43,,0.5412,,,,-3.99548,10000,24.22,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/995/-7.273383712137319/0.6824823550499567|validation/310/-2.3268057228881216/0.6991070213549108|holdout/346/-3.9954754294877497/0.5412425404054529; candle_count=143998; holdout_calendar_days=99.996516; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,BTC/USDT,binance,perpetual_future,5m,volume_profile_breakout_b24_l96,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,354,26.27,,0.5217,,,,-4.19992,10000,24.78,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/1005/-6.308437429486383/0.7182874749077158|validation/314/-2.0734190173686735/0.7250776624574213|holdout/354/-4.199916852215513/0.5217008428760671; candle_count=143998; holdout_calendar_days=99.996516; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,BTC/USDT,binance,perpetual_future,5m,volume_profile_breakout_b48_l96,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,362,24.86,,0.5322,,,,-4.14244,10000,25.34,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/1032/-6.659500620413158/0.706399368679031|validation/320/-1.9626154841288943/0.7409297380326093|holdout/362/-4.142437545586048/0.532158845915729; candle_count=143998; holdout_calendar_days=99.996516; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,BTC/USDT,binance,perpetual_future,5m,volume_profile_breakout_b12_l288,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,110,30.91,,1.0452,,,,0.16364,10000,7.70,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/351/-2.4131124337500056/0.8056694137947169|validation/106/-0.6670936765751422/0.8381083935789551|holdout/110/0.1636407652799141/1.045233346039773; candle_count=143998; holdout_calendar_days=99.996516; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,BTC/USDT,binance,perpetual_future,5m,volume_profile_breakout_b24_l288,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,120,30.00,,0.9139,,,,-0.39616,10000,8.40,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/354/-2.1629969001531366/0.8260598248956942|validation/118/-1.24005120608464/0.7419601792211563|holdout/120/-0.3961626805208889/0.9138755919571763; candle_count=143998; holdout_calendar_days=99.996516; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,BTC/USDT,binance,perpetual_future,5m,volume_profile_breakout_b48_l288,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,126,27.78,,0.8350,,,,-0.79160,10000,8.82,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/368/-2.499212232588479/0.8047362848940641|validation/124/-1.436917163081315/0.7131108288183939|holdout/126/-0.7915950611590763/0.8350325483296811; candle_count=143998; holdout_calendar_days=99.996516; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,BTC/USDT,binance,perpetual_future,5m,volume_profile_reversion_b12_l96,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,346,61.27,,0.8584,,,,-0.85103,10000,24.22,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/995/-6.659313216170306/0.6721485296325183|validation/310/-2.0144174405840225/0.7119165855062343|holdout/346/-0.8510318345976515/0.8584252041337451; candle_count=143998; holdout_calendar_days=99.996516; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,BTC/USDT,binance,perpetual_future,5m,volume_profile_reversion_b24_l96,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,354,61.58,,0.8724,,,,-0.75688,10000,24.78,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/1007/-7.751758830402569/0.6295199549869218|validation/314/-2.323798038401554/0.6720640532284812|holdout/354/-0.7568771701101765/0.8724238564877499; candle_count=143998; holdout_calendar_days=99.996516; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
